x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 y1  
6.8 0.32 0.3 1 0.049 22 113 0.99289 3.24 0.61 10.2 5
8.2 0.3 0.44 12.4 0.043 52 154 0.99452 3.04 0.33 12 6
6 0.44 0.26 3.1 0.053 57 128 0.98982 3.22 0.39 12.7 6
7.3 0.27 0.3 1.3 0.04 26 84 0.99222 3.28 0.53 10.7 6
6.2 0.25 0.31 3.2 0.03 32 150 0.99014 3.18 0.31 12 6
7.9 0.28 0.41 2 0.044 50 152 0.9934 3.45 0.49 10.7 8
8.3 0.41 0.51 2 0.046 11 207 0.993 3.02 0.55 11.4 5
6.5 0.14 0.33 7.6 0.05 53 189 0.9966 3.25 0.49 8.6 5
6.8 0.15 0.3 5.3 0.05 40 127 0.9942 3.4 0.39 9.7 6
6.6 0.14 0.44 1.6 0.042 47 140 0.993 3.32 0.51 10.2 6
6.4 0.25 0.32 5.5 0.049 41 176 0.995 3.19 0.68 9.2 6
5.2 0.16 0.34 0.8 0.029 26 77 0.99155 3.25 0.51 10.1 6
6.6 0.4 0.32 1.7 0.035 39 84 0.99096 3.59 0.48 12.7 7
5.7 0.23 0.25 7.95 0.042 16 108 0.99486 3.44 0.61 10.3 6
6.4 0.32 0.5 10.7 0.047 57 206 0.9968 3.08 0.6 9.4 5
7.7 0.39 0.49 7.7 0.036 11 110 0.9966 3.33 0.76 10 6
6.7 0.15 0.32 7.9 0.034 17 81 0.99512 3.29 0.31 10 6
6.9 0.4 0.17 12.9 0.033 59 186 0.99754 3.08 0.49 9.4 5
5.1 0.26 0.33 1.1 0.027 46 113 0.98946 3.35 0.43 11.4 7
6.3 0.28 0.47 11.2 0.04 61 183 0.99592 3.12 0.51 9.5 6
5.8 0.28 0.66 9.1 0.039 26 159 0.9965 3.66 0.55 10.8 5
5.8 0.15 0.49 1.1 0.048 21 98 0.9929 3.19 0.48 9.2 5
6.4 0.29 0.28 11.1 0.063 66 169 0.9973 2.89 0.57 9 5
6.8 0.11 0.27 8.6 0.044 45 104 0.99454 3.2 0.37 9.9 6
5.6 0.225 0.24 9.8 0.054 59 140 0.99545 3.17 0.39 10.2 6
6.8 0.26 0.24 7.8 0.052 54 214 0.9961 3.13 0.47 8.9 5
6.8 0.26 0.46 8.3 0.037 49 173 0.99601 3.17 0.47 9.3 5
6.5 0.31 0.14 7.5 0.044 34 133 0.9955 3.22 0.5 9.5 5
7.7 0.27 0.34 1.8 0.028 26 168 0.9911 2.99 0.48 12.1 7
7.4 0.26 0.31 7.6 0.047 52 177 0.9962 3.13 0.45 8.9 6
5.8 0.18 0.37 1.1 0.036 31 96 0.98942 3.16 0.48 12 6
6.7 0.16 0.49 2.4 0.046 57 187 0.9952 3.62 0.81 10.4 6
5.6 0.32 0.33 7.4 0.037 25 95 0.99268 3.25 0.49 11.1 6
7 0.24 0.51 11 0.029 55 227 0.9965 3.03 0.61 9.5 5
6.4 0.21 0.3 5.6 0.044 43 160 0.9949 3.6 0.41 10.6 6
6.1 0.24 0.3 1.5 0.045 22 61 0.992 3.31 0.54 10.4 5
7.9 0.16 0.3 7.4 0.05 58 152 0.99612 3.12 0.37 9.5 6
7.1 0.13 0.38 1.8 0.046 14 114 0.9925 3.32 0.9 11.7 6
6 0.35 0.51 1.2 0.029 10 102 0.9903 3.46 0.42 11.9 6
7.2 0.23 0.38 14.3 0.058 55 194 0.9979 3.09 0.44 9 6
6.2 0.66 0.48 1.2 0.029 29 75 0.9892 3.33 0.39 12.8 8
5.9 0.3 0.47 7.85 0.03 19 133 0.9933 3.52 0.43 11.5 7
6.6 0.33 0.32 15.6 0.054 62 227 0.99734 3.25 0.56 10.4 5
5.8 0.19 0.24 1.3 0.044 38 128 0.99362 3.77 0.6 10.6 5
5 0.33 0.16 1.5 0.049 10 97 0.9917 3.48 0.44 10.7 6
5.9 0.23 0.3 12.9 0.054 57 170 0.9972 3.28 0.39 9.4 5
7.3 0.25 0.36 13.1 0.05 35 200 0.9986 3.04 0.46 8.9 7
7 0.17 0.33 4 0.034 17 127 0.9934 3.19 0.39 10.6 7
6.5 0.29 0.26 7 0.04 18 113 0.99366 3.17 0.38 10.2 6
7.7 0.44 0.24 11.2 0.031 41 167 0.9948 3.12 0.43 11.3 7
6.4 0.29 0.21 9.65 0.041 36 119 0.99334 2.99 0.34 10.933 6
6.3 0.39 0.35 5.9 0.04 82.5 260 0.9941 3.12 0.66 10.1 5
7.6 0.2 0.26 4.8 0.033 26 76 0.99076 2.98 0.49 12.3 7
7.6 0.31 0.29 10.5 0.04 21 145 0.9966 3.04 0.35 9.4 5
7.8 0.22 0.38 10.3 0.059 28 99 0.9967 3.12 0.47 10 6
7.4 0.26 0.31 2.4 0.043 58 178 0.9941 3.42 0.68 10.6 6
6.7 0.12 0.36 2.3 0.039 43 125 0.99229 3.07 0.67 10.1 7
6.3 0.3 0.19 7.7 0.049 47 184 0.99514 3.22 0.48 9.5 5
5.7 0.21 0.32 0.9 0.038 38 121 0.99074 3.24 0.46 10.6 6
6.4 0.22 0.3 11.2 0.046 53 149 0.99479 3.21 0.34 10.8 5
7 0.23 0.33 1 0.043 46 110 0.99118 3.04 0.65 10.8 6
7.5 0.21 0.68 10.9 0.045 38 133 0.9978 3 0.36 8.7 5
6.6 0.32 0.34 7.7 0.044 63 212 0.99526 3.22 0.48 9.7 6
7.4 0.33 0.26 15.6 0.049 67 210 0.99907 3.06 0.68 9.5 5
7 0.25 0.56 2 0.035 20 95 0.9918 3.23 0.53 11 6
7.5 0.17 0.34 1.4 0.035 13 102 0.9918 3.05 0.74 11 5
6.7 0.26 0.49 8.1 0.052 48 197 0.99558 3.19 0.48 9.5 5
8.4 0.22 0.3 8.9 0.024 17 118 0.99456 2.99 0.34 10.5 6
7 0.53 0.43 6.1 0.029 6 76 0.99118 3.08 0.5 12.5 8
7.3 0.25 0.36 13.1 0.05 35 200 0.9986 3.04 0.46 8.9 7
6.5 0.19 0.1 1.3 0.046 23 107 0.9937 3.29 0.45 10 5
6.6 0.21 0.3 9.9 0.041 64 174 0.995 3.07 0.5 10.1 6
7.4 0.24 0.36 2 0.031 27 139 0.99055 3.28 0.48 12.5 9
6.9 0.2 0.36 1.5 0.031 38 147 0.9931 3.35 0.56 11 6
6.8 0.18 0.3 12.8 0.062 19 171 0.99808 3 0.52 9 7
6.9 0.25 0.24 3.6 0.057 13 85 0.9942 2.99 0.48 9.5 4
5.6 0.18 0.58 1.25 0.034 29 129 0.98984 3.51 0.6 12 7
7.1 0.16 0.36 10.7 0.044 20 90 0.9959 3.16 0.44 10.9 7
5.3 0.32 0.12 6.6 0.043 22 141 0.9937 3.36 0.6 10.4 6
6.9 0.38 0.29 13.65 0.048 52 189 0.99784 3 0.6 9.5 6
5 0.35 0.25 7.8 0.031 24 116 0.99241 3.39 0.4 11.3 6
7.2 0.34 0.34 12.6 0.048 7 41 0.9942 3.19 0.4 11.7 5
6.6 0.26 0.24 7.2 0.038 28 137 0.9952 3.35 0.6 10.4 6
7.2 0.21 0.36 15.7 0.045 68 183 0.99922 3.25 0.76 9.4 5
8.2 0.23 0.37 1.3 0.042 39 117 0.9928 2.99 0.36 10 5
7.8 0.26 0.31 3.6 0.025 22 100 0.99066 2.99 0.47 12.1 7
5.9 0.34 0.3 3.8 0.035 57 135 0.99016 3.09 0.34 12 6
6.7 0.47 0.34 8.9 0.043 31 172 0.9964 3.22 0.6 9.2 5
7.3 0.25 0.39 6.4 0.034 8 84 0.9942 3.18 0.46 11.5 5
6.5 0.35 0.28 12.4 0.051 86 213 0.9962 3.16 0.51 9.9 6
7.2 0.32 0.4 8.7 0.038 45 154 0.99568 3.2 0.47 10.4 6
7.1 0.31 0.25 11.2 0.048 32 136 0.99663 3.14 0.4 9.5 5
6.4 0.14 0.31 1.2 0.034 53 138 0.99084 3.38 0.35 11.5 7
6.4 0.21 0.21 5.1 0.097 21 105 0.9939 3.07 0.46 9.6 5
7 0.32 0.29 4.9 0.036 41 150 0.99168 3.38 0.43 12.2 6
6.6 0.39 0.38 9.7 0.053 49 226 0.99787 3.3 0.57 9.4 6
6.6 0.38 0.29 2.9 0.035 15 101 0.98916 3.04 0.37 12.5 6
6.5 0.18 0.31 1.7 0.044 30 127 0.9928 3.49 0.5 10.2 7
6 0.17 0.36 1.7 0.042 14 61 0.99144 3.22 0.54 10.8 6
7.6 0.48 0.28 10.4 0.049 57 205 0.99748 3.24 0.45 9.3 5
6.7 0.21 0.49 1.4 0.047 30 114 0.9914 2.92 0.42 10.8 7
8.3 0.49 0.23 6.65 0.034 6 158 0.99344 3.05 0.48 11.2 5
6.7 0.23 0.26 1.4 0.06 33 154 0.9934 3.24 0.56 9.5 6
6.1 0.31 0.34 2.8 0.042 59.5 162 0.99179 3.27 0.47 10.8 6
7.2 0.32 0.24 5.6 0.033 23 120 0.99334 2.92 0.66 10.3 7
6.5 0.28 0.34 4.6 0.054 22 130 0.99193 3.2 0.46 12 7
7.5 0.26 0.3 4.6 0.027 29 92 0.99085 3.15 0.38 12 7
5.9 0.21 0.24 12.1 0.044 53 165 0.9969 3.25 0.39 9.5 5
5.7 0.25 0.27 11.5 0.04 24 120 0.99411 3.33 0.31 10.8 6
5.1 0.52 0.06 2.7 0.052 30 79 0.9932 3.32 0.43 9.3 5
6.7 0.24 0.26 5.4 0.03 15 94 0.99045 3.15 0.38 12.7 6
7.5 0.24 0.31 13.1 0.05 26 180 0.99884 3.05 0.53 9.1 6
7.3 0.22 0.26 1.5 0.04 32 172 0.99194 3.27 0.48 11.2 6
6.3 0.29 0.29 3.3 0.037 32 140 0.9895 3.17 0.36 12.8 7
8 0.23 0.28 2.7 0.048 49 165 0.9952 3.26 0.72 9.5 6
5.6 0.19 0.27 0.9 0.04 52 103 0.99026 3.5 0.39 11.2 5
5.7 0.22 0.2 16 0.044 41 113 0.99862 3.22 0.46 8.9 6
6 0.26 0.32 3.5 0.028 29 113 0.9912 3.4 0.71 12.3 7
8.7 0.15 0.3 1.6 0.046 29 130 0.9942 3.22 0.38 9.8 6
7.3 0.23 0.41 14.6 0.048 73 223 0.99863 3.16 0.71 9.4 6
6.7 0.33 0.36 6.6 0.042 34 116 0.99123 2.97 0.31 12.2 8
8.8 0.33 0.44 6.35 0.024 9 87 0.9917 2.96 0.4 12.6 7
7.3 0.14 0.49 1.1 0.038 28 99 0.9928 3.2 0.72 10.6 6
5.1 0.33 0.22 1.6 0.027 18 89 0.9893 3.51 0.38 12.5 7
6.8 0.3 0.23 4.6 0.061 50.5 238.5 0.9958 3.32 0.6 9.5 5
7 0.47 0.07 1.1 0.035 17 151 0.991 3.02 0.34 10.5 5
8.5 0.3 0.28 3.1 0.054 54 174 0.99543 3.21 0.43 9.4 6
6.4 0.33 0.28 4 0.04 24 81 0.9903 3.26 0.64 12.6 7
6.2 0.2 0.29 11.8 0.035 21 93 0.99364 3.18 0.34 11.9 6
7.5 0.22 0.32 2.4 0.045 29 100 0.99135 3.08 0.6 11.3 7
8.2 0.18 0.49 1.1 0.033 28 81 0.9923 3 0.68 10.4 7
6.8 0.22 0.41 6.7 0.034 39 116 0.99245 3.18 0.46 11.5 6
7.5 0.24 0.31 13 0.049 46 217 0.9985 3.08 0.53 8.8 5
5.5 0.29 0.3 1.1 0.022 20 110 0.98869 3.34 0.38 12.8 7
7 0.2 0.34 2.1 0.049 12 136 0.9922 3.25 0.46 11.6 7
7.6 0.21 0.35 1.2 0.041 7 106 0.9914 3.06 0.45 11.3 4
7.3 0.18 0.29 1.2 0.044 12 143 0.9918 3.2 0.48 11.3 7
5.8 0.28 0.27 2.6 0.054 30 156 0.9914 3.53 0.42 12.4 5
6.7 0.27 0.69 1.2 0.176 36 106 0.99288 2.96 0.43 9.2 6
6.5 0.28 0.34 3.6 0.04 29 121 0.99111 3.28 0.48 12.1 7
6.9 0.14 0.38 1 0.041 22 81 0.99043 3.03 0.54 11.4 6
9.1 0.28 0.49 2 0.059 10 112 0.9958 3.15 0.46 10.1 5
6 0.2 0.26 6.8 0.049 22 93 0.9928 3.15 0.42 11 6
7.7 0.16 0.36 5.9 0.054 25 148 0.99578 3.25 0.54 10.2 6
7.6 0.19 0.37 13.1 0.033 52 151 0.99726 3.18 0.79 10.4 6
6.3 0.2 0.19 12.3 0.048 54 145 0.99668 3.16 0.42 9.3 6
6.4 0.19 0.42 2.9 0.032 32 83 0.9908 3.3 0.41 11.7 6
7.1 0.25 0.25 1.6 0.046 50 181 0.9925 3.2 0.42 11 7
7.3 0.22 0.5 13.7 0.049 56 189 0.9994 3.24 0.66 9 6
8.4 0.58 0.27 12.15 0.033 37 116 0.9959 2.99 0.39 10.8 6
6.8 0.29 0.49 1.4 0.142 52 148 0.9937 3.08 0.49 9 6
7.2 0.6 0.2 9.9 0.07 21 174 0.9971 3.03 0.54 9.1 5
6.7 0.16 0.32 12.5 0.035 18 156 0.99666 2.88 0.36 9 6
6.7 0.25 0.13 1.2 0.041 81 174 0.992 3.14 0.42 9.8 5
6.3 0.24 0.55 8.1 0.04 67 216 0.99596 3.24 0.5 9.2 5
5.6 0.21 0.4 1.3 0.041 81 147 0.9901 3.22 0.95 11.6 8
5.9 0.19 0.37 0.8 0.027 3 21 0.9897 3.09 0.31 10.8 5
6 0.29 0.27 2.3 0.044 20 117 0.9895 3.31 0.41 12.7 7
6.5 0.23 0.25 17.3 0.046 15 110 0.99828 3.15 0.42 9.2 6
5.7 0.4 0.35 5.1 0.026 17 113 0.99052 3.18 0.67 12.4 6
7.7 0.29 0.48 2.3 0.049 36 178 0.9931 3.17 0.64 10.6 6
9.5 0.42 0.41 2.3 0.034 22 145 0.9951 3.06 0.52 11 6
6.4 0.24 0.29 11.4 0.051 32 166 0.9968 3.31 0.45 9.5 5
6.5 0.34 0.36 11 0.052 53 247 0.9984 3.44 0.55 9.3 6
6.9 0.3 0.36 0.9 0.037 40 156 0.98968 3.08 0.36 12.1 6
7.8 0.31 0.4 1.6 0.027 20 87 0.9911 3.15 0.48 11.9 6
6.7 0.27 0.69 1.2 0.176 36 106 0.99288 2.96 0.43 9.2 6
6.4 0.23 0.35 4.6 0.039 43 147 0.99216 3.18 0.4 11 7
6.3 0.2 0.4 1.5 0.037 35 107 0.9917 3.46 0.5 11.4 6
6 0.22 0.25 11.1 0.056 112 177 0.9961 3.08 0.36 9.4 6
5 0.3 0.33 3.7 0.03 54 173 0.9887 3.36 0.3 13 7
6.5 0.14 0.32 2.7 0.037 18 89 0.9924 3.4 0.74 11.5 7
5.5 0.3 0.25 1.9 0.029 33 118 0.98972 3.36 0.66 12.5 6
6.6 0.32 0.24 1.3 0.06 42.5 204 0.99512 3.59 0.51 9.2 5
7.5 0.32 0.26 1.8 0.042 13 133 0.9938 3.07 0.38 9.5 5
6.9 0.21 0.62 6.3 0.042 7 109 0.99358 2.96 0.59 10.2 6
5.8 0.27 0.26 3.5 0.071 26 69 0.98994 3.1 0.38 11.5 6
8.4 0.18 0.42 5.1 0.036 7 77 0.9939 3.16 0.52 11.7 5
7.3 0.32 0.34 6.6 0.032 24 112 0.99505 3.22 0.46 9.8 6
7.7 0.34 0.28 11 0.04 31 117 0.99815 3.27 0.29 9.2 6
6.9 0.19 0.33 1.6 0.043 63 149 0.9925 3.44 0.52 10.8 5
8.8 0.19 0.3 5 0.028 34 120 0.99242 2.94 0.47 11.2 5
6.8 0.28 0.29 11.9 0.052 51 149 0.99544 3.02 0.58 10.4 6
8.5 0.19 0.49 3.5 0.044 29 117 0.9938 3.14 0.51 10.1 6
7 0.57 0.1 8.3 0.094 23 188 0.9972 3.4 0.47 9.2 4
6.6 0.23 0.3 14.9 0.051 33 118 0.99835 3.04 0.54 9 6
7.15 0.17 0.24 9.6 0.119 56 178 0.99578 3.15 0.44 10.2 6
6.1 0.22 0.46 1.8 0.16 34 74 0.9884 3.19 0.33 13.4 6
6.7 0.48 0.32 1.4 0.021 22 121 0.9889 3.15 0.53 12.7 7
6.7 0.21 0.34 1.5 0.035 45 123 0.98949 3.24 0.36 12.6 7
8.4 0.22 0.28 18.8 0.028 55 130 0.998 2.96 0.35 11.6 5
5.7 0.255 0.65 1.2 0.079 17 137 0.99307 3.2 0.42 9.4 5
6.4 0.45 0.07 1.1 0.03 10 131 0.9905 2.97 0.28 10.8 5
6.2 0.35 0.2 18.1 0.069 33 158 0.99908 3.15 0.5 8.8 6
9.2 0.34 0.54 17.3 0.06 46 235 1.0018 3.08 0.61 8.8 6
6 0.32 0.3 1.9 0.033 41 142 0.98912 3.29 0.42 12.8 7
5.4 0.45 0.27 6.4 0.033 20 102 0.98944 3.22 0.27 13.4 8
6.6 0.27 0.31 5.3 0.137 35 163 0.9951 3.2 0.38 9.3 5
6.8 0.15 0.32 8.8 0.058 24 110 0.9972 3.4 0.4 8.8 6
7.3 0.3 0.42 7.35 0.025 51 175 0.9928 3.04 0.32 11.4 6
6 0.11 0.47 10.6 0.052 69 148 0.9958 2.91 0.34 9.3 4
6 0.32 0.46 1.5 0.05 56 189 0.99308 3.24 0.49 9.6 5
6.9 0.32 0.26 8.3 0.053 32 180 0.9965 3.25 0.51 9.2 6
5.9 0.29 0.16 7.9 0.044 48 197 0.99512 3.21 0.36 9.4 5
7.5 0.23 0.3 1.2 0.03 27 80 0.99192 3.05 0.68 10.5 5
7.8 0.27 0.35 1.2 0.05 36 140 0.99138 3.09 0.45 11.2 5
7.6 0.19 0.38 10.6 0.06 48 174 0.9962 3.13 0.38 10.5 6
6.1 0.2 0.25 1.2 0.038 34 128 0.9921 3.24 0.44 10.1 5
6.3 0.25 0.44 11.6 0.041 48 195 0.9968 3.18 0.52 9.5 5
6.6 0.24 0.3 13 0.052 18 143 0.99825 3.37 0.49 9.4 6
6.9 0.19 0.35 13.5 0.038 49 118 0.99546 3 0.63 10.7 6
9.2 0.71 0.23 6.2 0.042 15 93 0.9948 2.89 0.34 10.1 6
5.6 0.23 0.25 8 0.043 31 101 0.99429 3.19 0.42 10.4 6
6.4 0.28 0.41 6.8 0.045 61 216 0.9952 3.09 0.46 9.4 5
7.5 0.42 0.34 4.3 0.04 34 108 0.99155 3.14 0.45 12.8 8
7.4 0.38 0.34 8.3 0.052 44 168 0.99627 3.11 0.52 9.2 5
7.8 0.26 0.44 1.3 0.037 43 132 0.9944 3.18 0.65 10 5
3.8 0.31 0.02 11.1 0.036 20 114 0.99248 3.75 0.44 12.4 6
7 0.2 0.4 1.1 0.058 30 93 0.99322 3.03 0.38 9.2 6
8.6 0.18 0.28 0.8 0.032 25 78 0.99104 2.99 0.38 11.1 5
5.1 0.33 0.22 1.6 0.027 18 89 0.9893 3.51 0.38 12.5 7
5.8 0.28 0.66 9.1 0.039 26 159 0.9965 3.66 0.55 10.8 5
6.8 0.27 0.28 7.8 0.038 26 89 0.9915 3.24 0.34 12.5 6
6.2 0.28 0.22 7.3 0.041 26 157 0.9957 3.44 0.64 9.8 7
6.2 0.235 0.34 1.9 0.036 4 117 0.99032 3.4 0.44 12.2 5
6.8 0.25 0.31 13.3 0.05 69 202 0.9972 3.22 0.48 9.7 6
6.7 0.15 0.29 5 0.058 28 105 0.9946 3.52 0.44 10.2 7
5.6 0.19 0.46 1.1 0.032 33 115 0.9909 3.36 0.5 10.4 6
6.3 0.55 0.45 13 0.047 33 182 0.9974 3.2 0.46 9.2 6
6.7 0.54 0.27 7.1 0.049 8 178 0.99502 3.16 0.38 9.4 4
7.4 0.16 0.33 1.2 0.042 47 121 0.99198 3.04 0.68 10.5 7
7.3 0.41 0.24 6.8 0.057 41 163 0.9949 3.2 0.41 9.9 6
8.4 0.35 0.56 13.8 0.048 55 190 0.9993 3.07 0.58 9.4 6
7.1 0.35 0.27 3.1 0.034 28 134 0.9897 3.26 0.38 13.1 7
7.7 0.28 0.63 11.1 0.039 58 179 0.9979 3.08 0.44 8.8 4
6.2 0.27 0.26 12.1 0.046 43 127 0.9951 3.16 0.37 10.8 6
6.7 0.16 0.32 12.5 0.035 18 156 0.99666 2.88 0.36 9 6
9 0.31 0.49 6.9 0.034 26 91 0.9937 2.99 0.34 11.5 5
6.6 0.19 0.28 11.8 0.042 54 137 0.99492 3.18 0.37 10.8 6
6.8 0.28 0.44 11.5 0.04 58 223 0.9969 3.22 0.56 9.5 5
5 0.255 0.22 2.7 0.043 46 153 0.99238 3.75 0.76 11.3 6
7.2 0.28 0.26 12.5 0.046 48 179 0.9975 3.1 0.52 9 6
7.4 0.34 0.28 12.1 0.049 31 149 0.99677 3.22 0.49 10.3 5
6.5 0.25 0.5 7.6 0.047 54 184 0.99572 3.17 0.45 9.2 5
6.9 0.21 0.24 1.8 0.021 17 80 0.98992 3.15 0.46 12.3 7
6.3 0.29 0.28 4.7 0.059 28 81 0.99036 3.24 0.56 12.7 8
8.8 0.23 0.74 3.2 0.042 15 126 0.9934 3.02 0.51 11.2 6
7.6 0.31 0.49 3.95 0.044 27 131 0.9912 3.08 0.67 12.8 7
6.6 0.34 0.24 3.3 0.034 29 99 0.99031 3.1 0.4 12.3 7
6.2 0.29 0.23 12.4 0.048 33 201 0.99612 3.11 0.56 9.9 6
6.6 0.26 0.27 1.5 0.04 19 114 0.99295 3.36 0.62 10.5 6
5.8 0.28 0.3 1.5 0.026 31 114 0.98952 3.32 0.6 12.5 7
6.6 0.5 0.26 11.3 0.029 32 110 0.99302 3.27 0.78 12.9 8
6.6 0.31 0.28 1.4 0.035 28 107 0.98836 3 0.4 13.2 6
6.2 0.34 0.29 7.6 0.047 45 232 0.9955 3.35 0.62 10 6
7.2 0.24 0.3 1.2 0.037 11 95 0.98914 2.96 0.36 12.5 6
6.1 0.33 0.3 3 0.036 30 124 0.98922 3.31 0.4 13.1 7
7.1 0.44 0.37 2.7 0.041 35 128 0.9896 3.07 0.43 13.5 7
8.1 0.24 0.38 4.3 0.044 49 172 0.996 3.37 0.74 10.8 6
7.1 0.37 0.3 6.2 0.04 49 139 0.99021 3.17 0.27 13.6 6
6.6 0.545 0.04 2.5 0.031 48 111 0.9906 3.14 0.32 11.9 5
6.6 0.2 0.38 7.9 0.052 30 145 0.9947 3.32 0.56 11 7
7.8 0.26 0.27 1.9 0.051 52 195 0.9928 3.23 0.5 10.9 6
8 0.25 0.13 17.2 0.036 49 219 0.9996 2.96 0.46 9.7 5
6.3 0.27 0.51 7.6 0.049 35 200 0.99548 3.16 0.54 9.4 4
6.4 0.68 0.26 3.4 0.069 25 146 0.99347 3.18 0.4 9.3 5
6.4 0.37 0.49 13.3 0.045 53 243 0.9982 3.14 0.48 8.5 6
7.4 0.28 0.25 11.9 0.053 25 148 0.9976 3.1 0.62 9.2 5
8.2 0.68 0.3 2.1 0.047 17 138 0.995 3.22 0.71 10.8 4
6.6 0.18 0.28 1.7 0.041 53 161 0.99207 3.13 0.45 10.2 6
8.2 0.28 0.42 1.8 0.031 30 93 0.9917 3.09 0.39 11.4 5
6.3 0.3 0.91 8.2 0.034 50 199 0.99394 3.39 0.49 11.7 6
5.7 0.25 0.22 9.8 0.049 50 125 0.99571 3.2 0.45 10.1 6
7.4 0.25 0.37 2.6 0.05 24 132 0.99138 3.04 0.53 11.2 6
8.1 0.28 0.4 6.9 0.05 30 97 0.9951 3.26 0.44 10.1 6
6.4 0.24 0.23 2 0.046 30 133 0.9908 3.12 0.54 11.4 7
5.7 0.25 0.32 12.2 0.041 43 127 0.99524 3.23 0.53 10.4 7
8 0.22 0.42 14.6 0.044 45 163 1.0003 3.21 0.69 8.6 7
6.9 0.19 0.35 5 0.067 32 150 0.995 3.36 0.48 9.8 5
5.7 0.25 0.21 1.5 0.044 21 108 0.99142 3.3 0.59 11 6
6.6 0.25 0.32 5.6 0.039 15 68 0.99163 2.96 0.52 11.1 6
6.2 0.35 0.03 1.2 0.064 29 120 0.9934 3.22 0.54 9.1 5
7.8 0.3 0.74 1.8 0.033 33 156 0.991 3.29 0.52 12.8 6
6.8 0.52 0.32 13.2 0.044 54 221 0.9972 3.27 0.5 9.6 6
6.3 0.2 0.26 12.7 0.046 60 143 0.99526 3.26 0.35 10.8 6
5.9 0.14 0.25 4.5 0.027 34 140 0.9934 3.49 0.51 10.8 6
8.3 0.39 0.7 10.6 0.045 33 169 0.9976 3.09 0.57 9.4 5
7 0.35 0.17 1.1 0.049 7 119 0.99297 3.13 0.36 9.7 6
7.2 0.29 0.4 7.6 0.024 56 177 0.9928 3.04 0.32 11.5 6
6.8 0.16 0.4 2.3 0.037 18 102 0.9923 3.49 0.42 11.4 7
7.3 0.24 0.41 13.6 0.05 41 178 0.9988 3.37 0.43 9.7 5
5.7 0.22 0.22 16.65 0.044 39 110 0.99855 3.24 0.48 9 6
7.9 0.28 0.32 3.6 0.038 9 76 0.992 3.05 0.31 11.7 4
6.9 0.24 0.37 6.1 0.027 38 112 0.99086 3.19 0.34 12.4 6
8.2 0.61 0.45 5.4 0.03 15 118 0.9954 3.14 0.34 9.6 5
6.9 0.23 0.38 8.3 0.047 47 162 0.9954 3.34 0.52 10.5 7
7.1 0.12 0.32 9.6 0.054 64 162 0.9962 3.4 0.41 9.4 5
11.8 0.23 0.38 11.1 0.034 15 123 0.9997 2.93 0.55 9.7 3
7.9 0.17 0.32 1.6 0.053 47 150 0.9948 3.29 0.76 9.6 6
6.4 0.26 0.49 6.4 0.037 37 161 0.9954 3.38 0.53 9.7 6
6.2 0.37 0.24 6.1 0.032 19 86 0.98934 3.04 0.26 13.4 8
7.6 0.31 0.27 5.8 0.036 23 109 0.99399 3.34 0.54 11 6
8.6 0.16 0.49 7.3 0.043 9 63 0.9953 3.13 0.59 10.5 6
7.1 0.28 0.26 2.8 0.039 50 118 0.9908 3.06 0.59 11.2 6
8.8 0.39 0.34 5.9 0.055 33 128 0.9927 2.95 0.51 11.8 6
7.4 0.25 0.49 1.1 0.042 35 156 0.9917 3.13 0.55 11.3 5
8.3 0.23 0.3 2.1 0.049 21 153 0.9953 3.09 0.5 9.6 6
7.6 0.36 0.48 13.5 0.038 44 116 0.9982 3.04 0.48 9.2 5
7.1 0.2 0.36 11.6 0.042 45 124 0.997 2.92 0.59 9.5 7
7.2 0.23 0.39 1.5 0.053 26 106 0.99166 3.18 0.47 11.1 6
7.6 0.15 0.35 4.3 0.051 23 98 0.99422 3.1 0.44 9.5 6
5.4 0.23 0.36 1.5 0.03 74 121 0.98976 3.24 0.99 12.1 7
6.5 0.22 0.25 17.1 0.05 44 138 1.0001 3.3 0.37 8.8 5
6.5 0.24 0.19 1.2 0.041 30 111 0.99254 2.99 0.46 9.4 6
6.3 0.26 0.49 1.5 0.052 34 134 0.9924 2.99 0.61 9.8 6
5.8 0.32 0.31 2.7 0.049 25 153 0.99067 3.44 0.73 12.2 7
5.2 0.185 0.22 1 0.03 47 123 0.99218 3.55 0.44 10.15 6
7.1 0.17 0.38 7.4 0.052 49 182 0.9958 3.35 0.52 9.6 6
6 0.36 0.39 3.2 0.027 20 125 0.991 3.38 0.39 11.3 7
6.6 0.39 0.39 11.9 0.057 51 221 0.99851 3.26 0.51 8.9 6
9.8 0.42 0.48 9.85 0.034 5 110 0.9958 2.87 0.29 10 5
6.8 0.18 0.37 1.5 0.027 37 93 0.992 3.3 0.45 10.8 6
6.8 0.28 0.43 7.6 0.03 30 110 0.99164 3.08 0.59 12.5 8
6.4 0.22 0.49 7.5 0.054 42 151 0.9948 3.27 0.52 10.1 6
7 0.22 0.28 10.6 0.039 32 117 0.99355 3.05 0.55 11.5 7
7.3 0.22 0.4 14.75 0.042 44.5 129.5 0.9998 3.36 0.41 9.1 7
6.5 0.26 0.32 6.65 0.059 34 104 0.99254 3.18 0.42 11.1 5
7.1 0.26 0.3 2 0.031 13 128 0.9917 3.19 0.49 11.4 5
8 0.27 0.33 1.2 0.05 41 103 0.99002 3 0.45 12.4 6
