x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 y1  
6.8 0.16 0.18 1.8 0.046 31 114 0.99226 3.27 0.55 10.8 6
6.8 0.18 0.38 1.4 0.038 35 111 0.9918 3.32 0.59 11.2 7
6.5 0.22 0.25 17.1 0.05 44 138 1.0001 3.3 0.37 8.8 5
7 0.14 0.41 0.9 0.037 22 95 0.9914 3.25 0.43 10.9 6
6.7 0.54 0.28 5.4 0.06 21 105 0.9949 3.27 0.37 9 5
6.4 0.62 0.12 4.7 0.06 33 196 0.99556 3.22 0.48 8.9 5
6.3 0.48 0.48 1.8 0.035 35 96 0.99121 3.49 0.74 12.2 6
6.7 0.46 0.27 5.2 0.039 35 96 0.99129 3.16 0.44 12.4 7
5.9 0.26 0.3 1 0.036 38 114 0.9928 3.58 0.48 9.4 5
7.2 0.37 0.15 2 0.029 27 87 0.9903 3.3 0.59 12.6 7
7.1 0.21 0.27 8.6 0.056 26 111 0.9956 2.95 0.52 9.5 5
6.4 0.42 0.74 12.8 0.076 48 209 0.9978 3.12 0.58 9 6
8.5 0.23 0.28 11.1 0.033 30 97 0.99507 3.03 0.39 10.5 7
8.5 0.22 0.34 0.7 0.04 5 25 0.9918 3.04 0.37 10.5 4
7.3 0.16 0.35 1.5 0.036 29 108 0.99342 3.27 0.51 10.2 6
6.6 0.27 0.32 1.3 0.044 18 93 0.99044 3.11 0.56 12.25 5
7 0.22 0.26 9.2 0.027 37 122 0.99228 3.06 0.34 12.5 8
7.4 0.21 0.8 12.3 0.038 77 183 0.99778 2.95 0.48 9 5
6.2 0.24 0.28 12.2 0.049 54 133 0.9952 3.19 0.37 10.7 6
5.2 0.6 0.07 7 0.044 33 147 0.9944 3.33 0.58 9.7 5
6.7 0.64 0.3 1.2 0.03 18 76 0.9892 3.16 0.6 12.9 4
6.2 0.16 0.32 1.1 0.036 74 184 0.99096 3.22 0.41 11 6
5.1 0.29 0.28 8.3 0.026 27 107 0.99308 3.36 0.37 11 6
6.6 0.38 0.36 9.2 0.061 42 214 0.9976 3.31 0.56 9.4 5
5.1 0.11 0.32 1.6 0.028 12 90 0.99008 3.57 0.52 12.2 6
6.9 0.18 0.3 2 0.038 39 190 0.9914 3.32 0.37 12.2 6
7.3 0.13 0.31 2.3 0.054 22 104 0.9924 3.24 0.92 11.5 7
6 0.13 0.28 5.7 0.038 56 189.5 0.9948 3.59 0.43 10.6 7
7 0.34 0.39 6.9 0.066 43 162 0.99561 3.11 0.53 9.5 5
5.6 0.28 0.27 3.9 0.043 52 158 0.99202 3.35 0.44 10.7 7
6.8 0.19 0.23 5.1 0.034 71 204 0.9942 3.23 0.69 10.1 5
5.6 0.35 0.37 1 0.038 6 72 0.9902 3.37 0.34 11.4 5
6.6 0.38 0.29 2.9 0.035 15 101 0.98916 3.04 0.37 12.5 6
7.1 0.2 0.34 16 0.05 51 166 0.9985 3.21 0.6 9.2 6
6.8 0.34 0.44 6.6 0.052 28 156 0.9955 3.14 0.41 9.6 5
6.5 0.24 0.39 17.3 0.052 22 126 0.99888 3.11 0.47 9.2 6
5.9 0.32 0.33 2.1 0.027 35 138 0.98945 3.37 0.42 12.7 6
7.1 0.32 0.24 13.1 0.05 52 204 0.998 3.1 0.49 8.8 5
7.3 0.26 0.53 12.7 0.047 60.5 164.5 0.9984 3.06 0.45 9.1 6
6.2 0.3 0.31 1.6 0.035 40 106 0.98914 3.26 0.39 12.9 7
6.5 0.22 0.32 2.2 0.028 36 92 0.99076 3.27 0.59 11.9 7
6.6 0.24 0.35 7.7 0.031 36 135 0.9938 3.19 0.37 10.5 5
6.6 0.26 0.28 9.4 0.028 13 121 0.99254 3.17 0.34 12.1 6
6.4 0.18 0.32 9.6 0.052 24 90 0.9963 3.35 0.49 9.4 6
7.1 0.32 0.4 1.5 0.034 13 84 0.9944 3.42 0.6 10.4 5
6.7 0.24 0.3 3.85 0.042 105 179 0.99189 3.04 0.59 11.3 8
6.6 0.36 0.52 10.1 0.05 29 140 0.99628 3.07 0.4 9.4 5
7.7 0.28 0.35 15.3 0.056 31 117 0.9998 3.27 0.5 9.6 5
5.7 0.24 0.47 6.3 0.069 35 182 0.99391 3.11 0.46 9.75 5
7.9 0.25 0.34 11.4 0.04 53 202 0.99708 3.11 0.57 9.6 6
8.5 0.18 0.3 1.1 0.028 34 95 0.99272 2.83 0.36 10 4
6.8 0.22 0.31 6.9 0.037 33 121 0.99176 3.02 0.39 11.9 8
7.6 0.3 0.25 4.3 0.054 22 111 0.9956 3.12 0.49 9.2 5
4.8 0.225 0.38 1.2 0.074 47 130 0.99132 3.31 0.4 10.3 6
6.5 0.27 0.26 8.2 0.042 21 133 0.99612 3.43 0.64 9.8 6
6.6 0.22 0.3 14.7 0.045 50 136 0.99704 3.14 0.37 10.6 6
7.3 0.21 0.29 1.6 0.034 29 118 0.9917 3.3 0.5 11 8
7.1 0.17 0.31 1.6 0.037 15 103 0.991 3.14 0.5 12 6
6.3 0.28 0.24 8.45 0.031 32 172 0.9958 3.39 0.57 9.7 7
6.2 0.36 0.38 3.2 0.031 20 89 0.98956 3.06 0.33 12 7
8.2 0.18 0.49 1.1 0.033 28 81 0.9923 3 0.68 10.4 7
6.8 0.14 0.35 1.5 0.047 40 117 0.99111 3.07 0.72 11.1 6
9.6 0.25 0.54 1.3 0.04 16 160 0.9938 2.94 0.43 10.5 5
6.6 0.34 0.4 8.1 0.046 68 170 0.99494 3.15 0.5 9.5333 6
6.1 0.27 0.28 9.8 0.042 61 125 0.99532 3.14 0.42 10.2 6
8.8 0.2 0.28 1.1 0.018 18 72 0.9926 2.97 0.35 10.4 5
7.4 0.2 0.36 1.2 0.038 44 111 0.9926 3.36 0.34 9.9 6
7 0.24 0.32 1.3 0.037 39 123 0.992 3.17 0.42 11.2 8
6.4 0.16 0.37 1.5 0.037 27 109 0.99345 3.38 0.5 9.8 6
6 0.22 0.28 1.1 0.034 47 90 0.98862 3.22 0.38 12.6 6
6.4 0.27 0.19 1.9 0.085 21 196 0.99516 3.49 0.64 9.5 4
6.5 0.16 0.33 1 0.027 23 75 0.9908 3.3 0.39 11.4 7
6 0.495 0.27 5 0.157 17 129 0.99396 3.03 0.36 9.3 5
8.1 0.27 0.33 1.3 0.045 26 100 0.99066 2.98 0.44 12.4 6
5.7 0.22 0.2 16 0.044 41 113 0.99862 3.22 0.46 8.9 6
6.7 0.17 0.37 2 0.039 34 125 0.9922 3.26 0.6 10.8 7
6.2 0.25 0.38 7.9 0.045 54 208 0.99572 3.17 0.46 9.1 5
6.8 0.17 0.34 2 0.04 38 111 0.99 3.24 0.45 12.9 6
6.3 0.21 0.28 1.5 0.051 46 142 0.9928 3.23 0.42 10.1 6
6.6 0.56 0.22 8.9 0.034 27 133 0.99675 3.2 0.51 9.1 5
8 0.66 0.72 17.55 0.042 62 233 0.9999 2.92 0.68 9.4 4
6.7 0.31 0.3 2.1 0.038 18 130 0.9928 3.36 0.63 10.6 6
6.4 0.26 0.3 2.2 0.025 33 134 0.992 3.21 0.47 10.6 6
5.7 0.25 0.27 10.8 0.05 58 116 0.99592 3.1 0.5 9.8 6
7.5 0.27 0.31 17.7 0.051 33 173 0.999 3.09 0.64 10.2 5
5.8 0.18 0.37 1.2 0.036 19 74 0.98853 3.09 0.49 12.7 7
7.3 0.39 0.37 1.1 0.043 36 113 0.991 3.39 0.48 12.7 8
7.1 0.2 0.37 1.5 0.049 28 129 0.99226 3.15 0.52 10.8 5
5.8 0.22 0.29 1.3 0.036 25 68 0.98865 3.24 0.35 12.6 6
7.6 0.3 0.38 2.1 0.043 10 98 0.99296 3.17 0.65 11 5
6.6 0.23 0.32 1.5 0.041 8 72 0.98949 3.22 0.39 12.7 6
7.9 0.22 0.24 4.6 0.044 39 159 0.9927 2.99 0.28 11.5 6
7.6 0.28 0.49 20.15 0.06 30 145 1.002 3.01 0.44 8.5 5
5.6 0.34 0.3 6.9 0.038 23 89 0.99266 3.25 0.49 11.1 6
6.6 0.16 0.32 1.4 0.035 49 186 0.9906 3.35 0.64 12.4 8
6.2 0.31 0.23 3.3 0.052 34 113 0.99429 3.16 0.48 8.4 5
9.7 0.24 0.45 1.2 0.033 11 59 0.9926 2.74 0.47 10.8 6
6.4 0.17 0.27 1.5 0.037 20 98 0.9916 3.46 0.42 11 7
8 0.44 0.49 9.1 0.031 46 151 0.9926 3.16 0.27 12.7 8
5.6 0.2 0.22 1.3 0.049 25 155 0.99296 3.74 0.43 10 5
7 0.21 0.28 8.6 0.045 37 221 0.9954 3.25 0.54 10.4 6
6.8 0.22 0.31 6.3 0.035 33 170 0.9918 3.24 0.66 12.6 6
8 0.14 0.49 1.5 0.035 42 120 0.9928 3.26 0.4 10.6 7
6.9 0.29 0.3 8.2 0.026 35 112 0.99144 3 0.37 12.3 6
8.8 0.34 0.33 9.7 0.036 46 172 0.9966 3.08 0.4 10.2 5
6.6 0.38 0.36 9.2 0.061 42 214 0.9976 3.31 0.56 9.4 5
6 0.2 0.33 1.1 0.039 45 126 0.99051 3.31 0.45 11.6 7
7.4 0.25 0.36 13.2 0.067 53 178 0.9976 3.01 0.48 9 6
8 0.17 0.29 2.4 0.029 52 119 0.98944 3.03 0.33 12.9 6
8.2 0.18 0.31 11.8 0.039 96 249 0.9976 3.07 0.52 9.5 6
6.7 0.41 0.01 2.8 0.048 39 137 0.9942 3.24 0.35 9.5 5
7.4 0.19 0.49 9.3 0.03 26 132 0.994 2.99 0.32 11 7
7.4 0.26 0.37 9.4 0.047 42 147 0.9982 3.46 0.72 10 5
6.4 0.5 0.16 12.9 0.042 26 138 0.9974 3.28 0.33 9 5
5.6 0.49 0.13 4.5 0.039 17 116 0.9907 3.42 0.9 13.7 7
7.4 0.27 0.49 1.1 0.037 33 156 0.992 3.15 0.54 11.1 6
7 0.17 0.42 1 0.075 19 71 0.99103 3.32 0.62 11.4 6
6.5 0.27 0.19 6.6 0.045 98 175 0.99364 3.16 0.34 10.1 6
6.5 0.28 0.34 3.6 0.04 29 121 0.99111 3.28 0.48 12.1 7
6.9 0.52 0.54 7.9 0.036 23 169 0.99267 3.26 0.47 12.2 6
7.7 0.4 0.27 4.5 0.034 27 95 0.99175 3.21 0.59 12.3 8
6.5 0.26 0.5 8 0.051 46 197 0.99536 3.18 0.47 9.5 5
6.9 0.32 0.26 8.3 0.053 32 180 0.9965 3.25 0.51 9.2 6
7.1 0.21 0.27 8.6 0.056 26 111 0.9956 2.95 0.52 9.5 5
6.7 0.18 0.19 4.7 0.046 57 161 0.9946 3.32 0.66 10.5 6
7.2 0.19 0.27 11.2 0.061 46 149 0.99772 2.99 0.59 9.3 6
6 0.28 0.25 1.8 0.042 8 108 0.9929 3.08 0.55 9 5
8.3 0.23 0.43 3.2 0.035 14 101 0.9928 3.15 0.36 11.5 5
8 0.32 0.36 4.6 0.042 56 178 0.9928 3.29 0.47 12 6
7.3 0.4 0.28 6.5 0.037 26 97 0.99148 3.16 0.58 12.6 7
6.4 0.31 0.31 12.9 0.045 55 161 0.99546 3.02 0.59 10.2 5
6.6 0.52 0.44 12.2 0.048 54 245 0.9975 3.26 0.54 9.3 6
6.8 0.11 0.27 8.6 0.044 45 104 0.99454 3.2 0.37 9.9 6
5.1 0.26 0.34 6.4 0.034 26 99 0.99449 3.23 0.41 9.2 6
6.7 0.28 0.34 8.9 0.048 32 111 0.99455 3.25 0.54 11 7
6.7 0.24 0.31 2.3 0.044 37 113 0.99013 3.29 0.46 12.9 6
6.9 0.19 0.35 13.5 0.038 49 118 0.99546 3 0.63 10.7 6
7.2 0.16 0.29 1 0.031 40 123 0.98958 3.12 0.4 12.1 7
6.1 0.28 0.16 1.3 0.06 36 126 0.99353 3.13 0.46 8.7 6
5.6 0.18 0.31 1.5 0.038 16 84 0.9924 3.34 0.58 10.1 6
6.6 0.35 0.29 14.4 0.044 54 177 0.9991 3.17 0.58 8.9 6
9.2 0.32 0.42 1.3 0.046 14 186 0.9949 3.08 0.48 9.6 5
7.3 0.17 0.36 8.2 0.028 44 111 0.99272 3.14 0.41 12.4 6
6.5 0.23 0.36 16.3 0.038 43 133 0.99924 3.26 0.41 8.8 5
7.2 0.15 0.38 1.2 0.038 18 110 0.9917 3.19 0.43 11.1 6
6.4 0.15 0.4 1.3 0.053 61 146 0.99112 3.17 0.68 11 6
6.8 0.3 0.33 12.8 0.041 60 168 0.99659 3.1 0.56 9.8 5
6.4 0.595 0.14 5.2 0.058 15 97 0.9951 3.38 0.36 9 4
6.2 0.28 0.27 10.3 0.03 26 108 0.99388 3.2 0.36 10.7 6
7.5 0.2 0.47 16.9 0.052 51 188 0.99944 3.09 0.62 9.3 5
6.5 0.32 0.23 1.2 0.054 39 208 0.99272 3.18 0.46 9.9 6
6 0.395 0 1.4 0.042 7 55 0.99135 3.37 0.38 11.2 4
7.1 0.27 0.24 12.6 0.044 48 118 0.99726 3.04 0.56 10 7
6.2 0.35 0.04 1.2 0.06 23 108 0.9934 3.26 0.54 9.2 5
8 0.16 0.36 1.5 0.033 14 122 0.9941 3.2 0.39 10.3 4
6.4 0.35 0.51 7.8 0.055 53 177 0.99502 3.12 0.45 9.6 5
6.9 0.44 0.18 11.8 0.051 26 126 0.9975 3.23 0.48 9.1 5
7.3 0.28 0.36 12.7 0.04 38 140 0.998 3.3 0.79 9.6 6
7.8 0.22 0.36 1.4 0.056 21 153 0.993 3.2 0.53 10.4 6
7 0.24 0.36 2.8 0.034 22 112 0.99 3.19 0.38 12.6 8
7 0.15 0.29 16.4 0.058 45 110 0.9978 3.15 0.37 9.7 6
6.9 0.22 0.43 6.4 0.042 34 115 0.99293 3.05 0.51 10.8 6
8.4 0.27 0.46 8.7 0.048 39 197 0.9974 3.14 0.59 9.6 6
7.2 0.32 0.36 2 0.033 37 114 0.9906 3.1 0.71 12.3 7
7.1 0.29 0.28 9.3 0.048 50 141 0.9949 3.13 0.49 10.3 6
6.9 0.26 0.29 4.2 0.043 33 114 0.9902 3.16 0.31 12.5 6
6.5 0.29 0.32 3 0.036 38 93 0.9906 3.16 0.59 12 6
7.4 0.18 0.27 1.3 0.048 26 105 0.994 3.52 0.66 10.6 6
6.9 0.29 0.4 19.45 0.043 36 156 0.9996 2.93 0.47 8.9 5
6.3 0.34 0.31 6 0.02 18 68 0.98981 3.22 0.29 13.4 7
8.1 0.2 0.4 2 0.037 19 87 0.9921 3.12 0.54 11.2 6
7.1 0.28 0.49 6.5 0.041 28 111 0.9926 3.41 0.58 12.2 8
7.5 0.31 0.24 7.1 0.031 28 141 0.99397 3.16 0.38 10.6 7
7.6 0.48 0.31 9.4 0.046 6 194 0.99714 3.07 0.61 9.4 5
7.9 0.33 0.26 1.2 0.044 23 103 0.9932 3.19 0.54 10.5 6
6.9 0.615 0.42 12 0.067 24 131 0.99727 3.19 0.34 9.3 5
6.2 0.33 0.29 1.3 0.042 26 138 0.9956 3.77 0.64 9.5 5
5.8 0.28 0.28 4.2 0.044 52 158 0.992 3.35 0.44 10.7 7
7.1 0.2 0.31 6.85 0.053 32 211 0.99587 3.31 0.59 10.4 6
6.7 0.15 0.38 1.7 0.037 20 84 0.99046 3.09 0.53 11.4 6
6.3 0.2 0.3 5.9 0.034 35 152 0.99642 3.47 0.4 8.5 6
6.7 0.13 0.32 3.7 0.017 32 99 0.99348 3.12 0.44 10 6
7.7 0.27 0.35 5.3 0.03 30 117 0.992 3.11 0.42 12.2 6
7.5 0.23 0.29 2.6 0.031 24 98 0.99194 3 0.54 10.9 6
7.5 0.33 0.48 19.45 0.048 55 243 1.001 2.95 0.4 8.8 5
7.6 0.23 0.26 15.3 0.067 32 166 0.9986 3.03 0.44 9.2 4
8 0.25 0.27 9.7 0.036 15 85 0.99406 2.99 0.36 11.2 6
7.6 0.31 0.29 10.5 0.04 21 145 0.9966 3.04 0.35 9.4 5
6.1 0.3 0.3 2.1 0.031 50 163 0.9895 3.39 0.43 12.7 7
7.4 0.31 0.26 8.6 0.048 47 206 0.9964 3.26 0.36 9.1 5
6.1 0.41 0 1.6 0.063 36 87 0.9914 3.27 0.67 10.8 6
7.8 0.28 0.34 1.6 0.028 32 118 0.9901 3 0.38 12.1 7
5.9 0.31 0.3 7.7 0.047 60 206 0.995 3.2 0.39 9.6 6
6.3 0.33 0.42 17.2 0.037 57 170 0.99884 3.26 0.57 9.4 6
6.7 0.42 0.39 12.1 0.04 61 248 0.99794 3.31 0.58 9.7 5
7.1 0.64 0.49 1.8 0.05 17 128 0.9946 3.31 0.58 10.6 4
7.1 0.35 0.24 15.4 0.055 46 198 0.9988 3.12 0.49 8.8 5
10.3 0.17 0.47 1.4 0.037 5 33 0.9939 2.89 0.28 9.6 3
6.4 0.105 0.29 1.1 0.035 44 140 0.99142 3.17 0.55 10.7 7
6.6 0.42 0.13 12.8 0.044 26 158 0.99772 3.24 0.47 9 5
8.3 0.36 0.57 15 0.052 35 256 1.0001 2.93 0.64 8.6 5
6.1 0.19 0.37 2.6 0.041 24 99 0.99153 3.18 0.5 10.9 6
6.4 0.22 0.56 14.5 0.055 27 159 0.998 2.98 0.4 9.1 5
6.2 0.39 0.24 4.8 0.037 45 138 0.99174 3.23 0.43 11.2 7
4.8 0.33 0 6.5 0.028 34 163 0.9937 3.35 0.61 9.9 5
6.2 0.35 0.25 18.4 0.051 28 182 0.99946 3.13 0.62 9.3 6
7.3 0.15 0.4 2 0.05 24 92 0.9932 3.14 0.45 10.5 5
6.1 0.16 0.24 1.4 0.046 17 77 0.99319 3.66 0.57 10.3 6
6.9 0.33 0.21 1 0.053 39 148 0.9927 3.12 0.45 9.4 6
6.7 0.31 0.34 6.8 0.059 51 215 0.99538 3.33 0.56 10.3 5
5.3 0.31 0.38 10.5 0.031 53 140 0.99321 3.34 0.46 11.7 6
5.8 0.25 0.26 13.1 0.051 44 148 0.9972 3.29 0.38 9.3 5
6.5 0.3 0.27 4 0.038 37 97 0.99026 3.2 0.6 12.6 8
7 0.16 0.32 8.3 0.045 38 126 0.9958 3.21 0.34 9.2 5
6.9 0.31 0.32 1.2 0.024 20 166 0.99208 3.05 0.54 9.8 6
7.4 0.32 0.22 1.7 0.051 50 179 0.9955 3.28 0.69 8.9 5
6.1 0.34 0.21 5 0.042 17 133 0.99373 3.02 0.53 9.4 5
5.9 0.24 0.3 2 0.033 28 92 0.99225 3.39 0.69 10.9 7
5.6 0.19 0.26 1.4 0.03 12 76 0.9905 3.25 0.37 10.9 7
5.9 0.24 0.12 1.4 0.035 60 247 0.99358 3.34 0.44 9.6 6
7.3 0.32 0.29 1.5 0.038 32 144 0.99296 3.2 0.55 10.8 5
7.7 0.24 0.3 1.4 0.041 15 102 0.9929 3.26 0.53 10.4 6
5.2 0.335 0.2 1.7 0.033 17 74 0.99002 3.34 0.48 12.3 6
7.2 0.39 0.54 1.4 0.157 34 132 0.99449 3.11 0.53 9 6
7.8 0.49 0.49 7 0.043 29 149 0.9952 3.21 0.33 10 5
5.9 0.44 0.36 2.5 0.03 12 73 0.99201 3.22 0.48 10.8 6
5.3 0.395 0.07 1.3 0.035 26 102 0.992 3.5 0.35 10.6 6
5.9 0.12 0.28 1.4 0.037 36 83 0.99074 3.33 0.42 10.9 7
8 0.22 0.31 5.6 0.049 24 97 0.993 3.1 0.42 10.9 5
5.8 0.24 0.28 1.4 0.038 40 76 0.98711 3.1 0.29 13.9 7
6.9 0.16 0.3 9.6 0.057 50 185 0.9978 3.39 0.38 9.6 6
7.8 0.43 0.49 13 0.033 37 158 0.9955 3.14 0.35 11.3 6
7.7 0.18 0.53 1.2 0.041 42 167 0.9908 3.11 0.44 11.9 5
7 0.23 0.36 7.1 0.028 31 104 0.9922 3.35 0.47 12.1 8
6.8 0.32 0.32 8.7 0.029 31 105 0.99146 3 0.34 12.3 7
7.9 0.25 0.29 5.3 0.031 33 117 0.9918 3.06 0.32 11.8 7
5.3 0.3 0.2 1.1 0.077 48 166 0.9944 3.3 0.54 8.7 4
6.4 0.24 0.5 11.6 0.047 60 211 0.9966 3.18 0.57 9.3 5
8.2 0.21 0.32 10.65 0.053 53 145 0.9972 3.17 0.48 10.2 6
7 0.2 0.33 4.7 0.03 25 76 0.99202 2.88 0.54 10.5 6
6 0.28 0.35 1.9 0.037 16 120 0.9933 3.16 0.69 10.6 5
6.7 0.19 0.34 1 0.022 22 94 0.9912 3.23 0.57 11.1 6
5.9 0.2 0.28 1 0.043 45 100 0.99033 3.4 0.41 11.4 6
8 0.42 0.36 5 0.037 34 101 0.992 3.13 0.57 12.3 7
6.2 0.23 0.35 0.7 0.051 24 111 0.9916 3.37 0.43 11 3
7.1 0.26 0.32 14.45 0.074 29 107 0.998 2.96 0.42 9.2 6
6.8 0.29 0.5 13.3 0.053 48 194 0.9974 3.09 0.45 9.4 5
6.8 0.21 0.31 2.9 0.046 40 121 0.9913 3.07 0.65 10.9 7
7.4 0.16 0.3 13.7 0.056 33 168 0.99825 2.9 0.44 8.7 7
6.7 0.31 0.33 2 0.033 12 74 0.99064 3.29 0.65 12.5 6
7.2 0.21 0.33 3 0.036 35 132 0.9928 3.25 0.4 11 6
5.9 0.35 0.47 2.2 0.11 14 138 0.9932 3.09 0.5 9.1 5
6.7 0.3 0.5 12.1 0.045 38 127 0.9974 3.04 0.53 8.9 6
7.2 0.4 0.38 2.2 0.03 40 109 0.99075 3.27 0.46 12.6 6
5 0.24 0.34 1.1 0.034 49 158 0.98774 3.32 0.32 13.1 7
5.6 0.19 0.31 2.7 0.027 11 100 0.98964 3.46 0.4 13.2 7
7.9 0.44 0.26 4.45 0.033 23 100 0.99117 3.17 0.52 12.7 6
6.1 0.4 0.18 9 0.051 28.5 259 0.9964 3.19 0.5 8.8 5
6.6 0.26 0.31 4.8 0.138 41 168 0.9951 3.2 0.38 9.3 5
5 0.24 0.21 2.2 0.039 31 100 0.99098 3.69 0.62 11.7 6
6.6 0.54 0.21 16.3 0.055 41 182 0.9986 3.35 0.54 10.4 6
8.9 0.3 0.35 4.6 0.032 32 148 0.99458 3.15 0.45 11.5 7
6.7 0.35 0.48 8.8 0.056 35 167 0.99628 3.04 0.47 9.4 5
7.6 0.28 0.39 1.9 0.052 23 116 0.9941 3.25 0.4 10.4 6
6 0.26 0.18 7 0.055 50 194 0.99591 3.21 0.43 9 5
7 0.36 0.35 2.5 0.048 67 161 0.99146 3.05 0.56 11.1 6
6.7 0.45 0.3 5.3 0.036 27 165 0.99122 3.12 0.46 12.2 6
6.4 0.29 0.57 1 0.06 15 120 0.9924 3.06 0.41 9.5 5
8 0.29 0.29 13.2 0.046 26 113 0.9983 3.25 0.37 9.7 6
6.7 0.28 0.34 8.9 0.048 32 111 0.99455 3.25 0.54 11 7
7.9 0.33 0.28 31.6 0.053 35 176 1.0103 3.15 0.38 8.8 6
6.5 0.37 0.3 2.2 0.033 39 107 0.98894 3.22 0.53 13.5 7
6.9 0.54 0.32 13.2 0.05 53 236 0.9973 3.2 0.5 9.6 5
7.5 0.24 0.62 10.6 0.045 51 153 0.99779 3.16 0.44 8.8 5
8.1 0.17 0.44 14.1 0.053 43 145 1.0006 3.28 0.75 8.8 8
5.7 0.18 0.22 4.2 0.042 25 111 0.994 3.35 0.39 9.4 5
6.7 0.24 0.32 9 0.023 20 109 0.99262 3.34 0.35 12.6 6
7.1 0.47 0.29 14.8 0.024 22 142 0.99518 3.12 0.48 12 8
8.5 0.17 0.49 8.8 0.048 23 108 0.9947 2.88 0.34 10.5 4
6.5 0.28 0.26 8.8 0.04 44 139 0.9956 3.32 0.37 10.2 6
7.4 0.26 0.3 7.9 0.049 38 157 0.9963 3.13 0.48 8.9 6
6.8 0.18 0.37 1.6 0.055 47 154 0.9934 3.08 0.45 9.1 5
7.4 0.19 0.42 6.4 0.067 39 212 0.9958 3.3 0.33 9.6 6
5.6 0.24 0.34 2 0.041 14 73 0.98981 3.04 0.45 11.6 7
7.6 0.19 0.32 18.75 0.047 32 193 1.0001 3.1 0.5 9.3 7
7.5 0.33 0.39 12.4 0.065 29 119 0.9974 3.16 0.39 9.4 5
7.2 0.29 0.18 8.2 0.042 41 180 0.99644 3.16 0.49 9.1 5
5.4 0.53 0.16 2.7 0.036 34 128 0.98856 3.2 0.53 13.2 8
6.5 0.18 0.41 14.2 0.039 47 129 0.99678 3.28 0.72 10.3 7
8 0.74 0.21 4 0.05 24 133 0.99418 3.06 0.38 9.7 5
7.8 0.24 0.18 6.7 0.046 33 160 0.9963 3.2 0.56 9.8 6
6.9 0.22 0.49 7 0.063 50 168 0.9957 3.54 0.5 10.3 6
6.1 0.27 0.3 16.7 0.039 49 172 0.99985 3.4 0.45 9.4 5
7.2 0.31 0.35 7.2 0.046 45 178 0.9955 3.14 0.53 9.7 5
6.5 0.32 0.23 8.5 0.051 20 138 0.9943 3.03 0.42 10.7 5
7.6 0.26 0.36 1.6 0.032 6 106 0.993 3.15 0.4 10.4 4
5.8 0.17 0.3 1.4 0.037 55 130 0.9909 3.29 0.38 11.3 6
7.3 0.27 0.37 9.7 0.042 36 130 0.9979 3.48 0.75 9.9 6
7.6 0.34 0.39 7.6 0.04 45 215 0.9965 3.11 0.53 9.2 6
4.2 0.17 0.36 1.8 0.029 93 161 0.98999 3.65 0.89 12 7
6.2 0.355 0.35 2 0.046 31 95 0.98822 3.06 0.46 13.6 6
8.8 0.28 0.45 6 0.022 14 49 0.9934 3.01 0.33 11.1 7
8.3 0.26 0.41 9.2 0.042 41 162 0.9944 3.1 0.38 12 7
7.4 0.33 0.26 15.6 0.049 67 210 0.99907 3.06 0.68 9.5 5
5.7 0.24 0.47 6.3 0.069 35 182 0.99391 3.11 0.46 9.7333 5
6.8 0.18 0.28 1.1 0.027 32 112 0.99089 3.15 0.45 11 7
6.1 0.18 0.38 2.3 0.033 28 111 0.98962 3.16 0.49 12.4 6
5.9 0.17 0.28 0.7 0.027 5 28 0.98985 3.13 0.32 10.6 5
7.2 0.4 0.62 10.8 0.041 70 189 0.9976 3.08 0.49 8.6 4
6.1 0.28 0.24 19.95 0.074 32 174 0.99922 3.19 0.44 9.3 6
6.6 0.33 0.24 16.05 0.045 31 147 0.99822 3.08 0.52 9.2 5
6.6 0.16 0.21 6.7 0.055 43 157 0.99384 3.15 0.52 10.8 6
7.4 0.28 0.5 12.1 0.049 48 122 0.9973 3.01 0.44 9 5
6.3 0.25 0.22 3.3 0.048 41 161 0.99256 3.16 0.5 10.5 6
6.9 0.19 0.49 6.6 0.036 49 172 0.9932 3.2 0.27 11.5 6
8.5 0.19 0.48 1.1 0.026 23 58 0.99184 2.9 0.5 10.5 6
7.6 0.35 0.47 13.3 0.037 42 116 0.99822 3.04 0.5 9.2 5
6.5 0.46 0.24 11.5 0.051 56 171 0.99588 3.08 0.56 9.8 6
7.6 0.56 0.12 10.4 0.096 22 177 0.9983 3.32 0.45 9.1 4
5.4 0.29 0.38 1.2 0.029 31 132 0.98895 3.28 0.36 12.4 6
7.9 0.22 0.38 8 0.043 46 152 0.9934 3.12 0.32 11.5 7
6.9 0.38 0.29 13.65 0.048 52 189 0.99784 3 0.6 9.5 6
6.6 0.32 0.26 4.6 0.031 26 120 0.99198 3.4 0.73 12.5 7
7.3 0.26 0.31 1.6 0.04 39 173 0.9918 3.19 0.51 11.4 6
6.8 0.27 0.12 1.3 0.04 87 168 0.992 3.18 0.41 10 5
7.4 0.2 0.37 1.2 0.028 28 89 0.99132 3.14 0.61 11.8 6
6.7 0.22 0.39 1.2 0.049 26 152 0.99346 3.5 0.47 10 6
6.9 0.3 0.25 3.3 0.041 26 124 0.99428 3.18 0.5 9.3 6
7.8 0.24 0.38 2.1 0.058 14 167 0.994 3.21 0.55 9.9 5
6.6 0.23 0.26 1.3 0.045 16 128 0.9934 3.36 0.6 10 6
